id,gender,jobTitle,edu,perfEval,seniority,basePay,bonus
6359,Female,Financial Analyst,Masters,1,5,163732.8,13098.624
6360,Female,Manager,PhD,1,3,195901.34,14692.6005
6361,Female,Graphic Designer,College,1,1,137951.216,12415.60944
6362,Female,Software Engineer,PhD,2,2,180998.88,14479.9104
6363,Female,Warehouse Associate,High School,1,2,135986.526,9519.05682
6364,Female,Warehouse Associate,High School,3,2,139741.578,9781.91046
6569,Female,Data Scientist,Masters,1,3,173321.8825,14732.36001
6366,Female,Marketing Associate,High School,3,1,132258.735,11241.99248
6367,Female,Marketing Associate,High School,5,1,134451.225,11428.35413
6368,Female,Warehouse Associate,High School,3,1,136925.289,9584.77023
6578,Female,Data Scientist,Masters,4,2,193850.02,16477.2517
6370,Female,Manager,PhD,3,1,195901.34,14692.6005
6371,Female,Manager,College,2,3,195901.34,14692.6005
6372,Female,Manager,PhD,3,4,244427.36,18332.052
6373,Female,Software Engineer,PhD,1,1,165594.72,13247.5776
6374,Female,Manager,College,5,3,220164.35,16512.32625
6375,Female,IT,PhD,5,1,178513.35,13388.50125
6671,Female,Data Scientist,Masters,4,3,210272.53,17873.16505
6377,Female,Driver,High School,3,2,141483.802,9903.86614
6378,Female,IT,College,2,2,164542.74,12340.7055
6379,Female,IT,PhD,1,1,159885.87,11991.44025
6380,Female,Warehouse Associate,High School,3,1,136925.289,9584.77023
6381,Female,Manager,Masters,1,4,195901.34,14692.6005
6681,Female,Data Scientist,Masters,2,3,185638.765,15779.29503
6383,Female,Graphic Designer,High School,5,2,147708.08,13293.7272
6384,Female,Sales Associate,College,3,3,163025.72,13042.0576
6385,Female,Marketing Associate,College,1,2,133354.98,11335.1733
6699,Female,Data Scientist,Masters,1,3,173321.8825,14732.36001
6387,Female,Software Engineer,PhD,1,2,170729.44,13658.3552
6388,Female,Manager,Masters,3,2,203989.01,15299.17575
6389,Female,IT,PhD,3,1,169199.61,12689.97075
6726,Female,Data Scientist,Masters,3,2,185638.765,15779.29503
6775,Female,Data Scientist,Masters,4,2,193850.02,16477.2517
6392,Female,Marketing Associate,High School,4,2,137739.96,11707.8966
6393,Female,Sales Associate,High School,1,2,144785.08,11582.8064
6394,Female,Manager,Masters,3,2,203989.01,15299.17575
6395,Female,Warehouse Associate,High School,2,2,137864.052,9650.48364
6396,Female,Financial Analyst,College,3,3,167241.36,13379.3088
6397,Female,Driver,High School,2,2,139582.868,9770.80076
6398,Female,Sales Associate,High School,4,1,147065.16,11765.2128
6399,Female,Marketing Associate,High School,2,1,131162.49,11148.81165
6400,Female,Sales Associate,High School,3,1,145925.12,11674.0096
6401,Female,Software Engineer,Masters,1,1,164311.04,13144.8832
6784,Female,Data Scientist,Masters,3,3,197955.6475,16826.23004
6403,Female,Software Engineer,College,5,2,186133.6,14890.688
6404,Female,Marketing Associate,High School,4,1,133354.98,11335.1733
6799,Female,Data Scientist,Masters,1,3,173321.8825,14732.36001
6406,Female,IT,PhD,1,5,178513.35,13388.50125
6407,Female,IT,College,1,3,162214.305,12166.07288
6834,Female,Data Scientist,Masters,3,3,197955.6475,16826.23004
6409,Female,Marketing Associate,High School,3,2,135547.47,11521.53495
6410,Female,IT,PhD,2,3,183170.22,13737.7665
6411,Female,Financial Analyst,College,5,2,169580.4,13566.432
6412,Female,IT,College,3,3,176184.915,13213.86863
6413,Female,IT,College,3,3,176184.915,13213.86863
6414,Female,Financial Analyst,Masters,3,5,198818.4,15905.472
6415,Female,Manager,PhD,3,5,260602.7,19545.2025
6416,Female,Software Engineer,College,3,3,183566.24,14685.2992
6417,Female,Manager,Masters,2,2,195901.34,14692.6005
6868,Female,Data Scientist,Masters,5,3,222589.4125,18920.10006
6892,Female,Data Scientist,Masters,1,3,173321.8825,14732.36001
6420,Female,Manager,Masters,5,2,220164.35,16512.32625
6421,Female,IT,PhD,4,5,248366.4,18627.48
6422,Female,IT,PhD,3,5,225082.05,16881.15375
6423,Female,Manager,College,1,3,187813.67,14086.02525
6898,Female,Data Scientist,Masters,4,3,210272.53,17873.16505
6425,Female,Driver,High School,3,2,141483.802,9903.86614
6990,Female,Data Scientist,Masters,2,3,185638.765,15779.29503
6427,Female,Driver,High School,5,1,140533.335,9837.33345
6428,Female,Manager,PhD,1,5,206684.9,15501.3675
6429,Female,Manager,Masters,3,2,203989.01,15299.17575
7007,Male,Data Scientist,Masters,3,2,189985.9,18998.59
6431,Female,Manager,Masters,3,1,191857.505,14389.31288
6432,Female,Sales Associate,High School,3,1,145925.12,11674.0096
6433,Female,Manager,Masters,5,2,220164.35,16512.32625
7092,Male,Data Scientist,Masters,1,2,170665.3,17066.53
6435,Female,Software Engineer,PhD,4,1,180998.88,14479.9104
6436,Female,Warehouse Associate,High School,5,2,143496.63,10044.7641
6437,Female,Warehouse Associate,High School,2,1,135986.526,9519.05682
6438,Female,Financial Analyst,Masters,2,4,174258.48,13940.6784
6439,Female,Financial Analyst,Masters,3,5,198818.4,15905.472
6440,Female,Software Engineer,College,1,3,168162.08,13452.9664
6441,Female,Manager,PhD,5,1,206684.9,15501.3675
6442,Female,Driver,High School,1,1,136731.467,9571.20269
7096,Male,Data Scientist,Masters,2,1,170665.3,17066.53
7100,Male,Data Scientist,Masters,5,3,233457.25,23345.725
6445,Female,Financial Analyst,Masters,2,1,153207.12,12256.5696
7140,Male,Data Scientist,Masters,4,2,199646.2,19964.62
6447,Female,Graphic Designer,High School,5,1,141610.04,12744.9036
6448,Female,IT,PhD,2,5,201797.7,15134.8275
6449,Female,Warehouse Associate,College,3,3,151006.734,10570.47138
6450,Female,Warehouse Associate,High School,3,1,136925.289,9584.77023
6451,Female,Sales Associate,High School,5,2,153905.4,12312.432
6452,Female,IT,PhD,5,5,271650.75,20373.80625
6453,Female,Graphic Designer,High School,1,1,136731.608,12305.84472
6454,Female,Software Engineer,Masters,4,5,237480.8,18998.464
6455,Female,IT,PhD,2,2,173856.48,13039.236
6456,Female,Software Engineer,Masters,1,4,175864.16,14069.1328
6457,Female,Financial Analyst,College,3,3,167241.36,13379.3088
6458,Female,Software Engineer,Masters,4,5,237480.8,18998.464
7149,Male,Data Scientist,Masters,1,1,165835.15,16583.515
6460,Female,Graphic Designer,High School,3,1,139170.824,12525.37416
6461,Female,Software Engineer,PhD,2,2,180998.88,14479.9104
6462,Female,Financial Analyst,Masters,2,5,181275.6,14502.048
6463,Female,Graphic Designer,High School,4,1,140390.432,12635.13888
6464,Female,Manager,Masters,5,2,220164.35,16512.32625
6465,Female,IT,PhD,5,3,225082.05,16881.15375
6466,Female,Graphic Designer,College,4,3,164782.592,14830.43328
6467,Female,Driver,High School,3,2,141483.802,9903.86614
6468,Female,Driver,High School,5,2,145285.67,10169.9969
6469,Female,Software Engineer,PhD,2,5,211807.2,16944.576
6470,Female,IT,PhD,1,2,164542.74,12340.7055
6471,Female,Sales Associate,High School,3,1,145925.12,11674.0096
6472,Female,IT,College,4,3,183170.22,13737.7665
6473,Female,Manager,Masters,5,5,280821.875,21061.64063
6474,Female,Software Engineer,PhD,1,2,170729.44,13658.3552
6475,Female,Manager,College,5,1,193205.45,14490.40875
7163,Male,Data Scientist,Masters,2,3,189985.9,18998.59
6477,Female,Manager,College,1,3,187813.67,14086.02525
6478,Female,Warehouse Associate,High School,4,1,137864.052,9650.48364
6479,Female,Software Engineer,Masters,1,5,179715.2,14377.216
6480,Female,Manager,Masters,3,1,191857.505,14389.31288
6481,Female,Graphic Designer,High School,5,2,147708.08,13293.7272
6482,Female,Financial Analyst,College,1,3,153207.12,12256.5696
6483,Female,Driver,High School,2,1,137681.934,9637.73538
6484,Female,Software Engineer,Masters,5,4,237480.8,18998.464
7181,Male,Data Scientist,Masters,2,2,180325.6,18032.56
6486,Female,Driver,High School,4,2,143384.736,10036.93152
7188,Male,Data Scientist,Masters,4,1,180325.6,18032.56
6488,Female,Marketing Associate,College,4,3,155279.88,13198.7898
6489,Female,IT,Masters,3,4,197140.83,14785.56225
6490,Female,IT,College,1,3,162214.305,12166.07288
6491,Female,Graphic Designer,High School,3,1,139170.824,12525.37416
7192,Male,Data Scientist,Masters,4,2,199646.2,19964.62
6493,Female,Manager,Masters,2,1,187813.67,14086.02525
6494,Female,Driver,High School,4,1,139582.868,9770.80076
6495,Female,Software Engineer,College,5,1,173296.8,13863.744
6496,Female,Driver,High School,1,1,136731.467,9571.20269
7223,Male,Data Scientist,Masters,2,3,189985.9,18998.59
6498,Female,Software Engineer,Masters,1,5,179715.2,14377.216
6499,Female,IT,PhD,3,4,211111.44,15833.358
6500,Female,Manager,College,3,1,187813.67,14086.02525
6501,Female,Sales Associate,High School,1,2,144785.08,11582.8064
6502,Female,Software Engineer,PhD,5,1,186133.6,14890.688
6503,Female,Manager,PhD,5,1,206684.9,15501.3675
6504,Female,Marketing Associate,High School,5,2,139932.45,11894.25825
6505,Female,Marketing Associate,College,5,1,139932.45,11894.25825
6506,Female,IT,PhD,5,5,271650.75,20373.80625
6507,Female,Sales Associate,High School,1,1,143645.04,11491.6032
6508,Female,Manager,Masters,4,4,244427.36,18332.052
6509,Female,IT,PhD,1,5,178513.35,13388.50125
6510,Female,Software Engineer,College,5,3,198970.4,15917.632
6511,Female,Graphic Designer,High School,4,1,140390.432,12635.13888
6512,Female,Marketing Associate,College,1,1,131162.49,11148.81165
6513,Female,Software Engineer,PhD,1,3,175864.16,14069.1328
6514,Female,IT,Masters,2,1,162214.305,12166.07288
6515,Female,Software Engineer,College,2,3,175864.16,14069.1328
7226,Male,Data Scientist,Masters,1,3,175495.45,17549.545
6517,Female,Warehouse Associate,High School,3,2,139741.578,9781.91046
6518,Female,Software Engineer,College,1,3,168162.08,13452.9664
6519,Female,IT,PhD,2,1,164542.74,12340.7055
6520,Female,Financial Analyst,Masters,1,4,160224.24,12817.9392
6521,Female,IT,PhD,5,5,271650.75,20373.80625
6522,Female,IT,Masters,3,3,186662.8725,13999.71544
6523,Female,IT,College,1,3,162214.305,12166.07288
6524,Female,Manager,Masters,2,4,212076.68,15905.751
6525,Female,Financial Analyst,College,4,3,174258.48,13940.6784
6526,Female,Manager,College,3,1,187813.67,14086.02525
6527,Female,Sales Associate,College,1,3,149345.24,11947.6192
6528,Female,Software Engineer,PhD,3,1,175864.16,14069.1328
6529,Female,IT,PhD,3,4,211111.44,15833.358
7284,Male,Data Scientist,Masters,5,3,233457.25,23345.725
6531,Female,Financial Analyst,College,5,3,181275.6,14502.048
6532,Female,Sales Associate,College,5,2,165305.8,13224.464
6533,Female,Graphic Designer,High School,5,2,147708.08,13293.7272
7317,Male,Data Scientist,Masters,1,2,170665.3,17066.53
6535,Female,Marketing Associate,High School,3,2,135547.47,11521.53495
6536,Female,Software Engineer,PhD,4,3,222076.64,17766.1312
6537,Female,IT,PhD,3,2,183170.22,13737.7665
6538,Female,Software Engineer,Masters,2,1,168162.08,13452.9664
6539,Female,Graphic Designer,High School,4,1,140390.432,12635.13888
6540,Female,Graphic Designer,High School,5,1,141610.04,12744.9036
6541,Female,Manager,PhD,4,5,287561.6,21567.12
6542,Female,Sales Associate,High School,3,2,149345.24,11947.6192
6543,Female,Warehouse Associate,High School,1,1,135047.763,9453.34341
7318,Male,Data Scientist,Masters,5,1,185155.75,18515.575
6545,Female,Software Engineer,Masters,3,3,195119.36,15609.5488
6546,Female,Manager,Masters,3,4,228252.02,17118.9015
6547,Female,Manager,Masters,1,4,195901.34,14692.6005
6548,Female,IT,Masters,3,3,186662.8725,13999.71544
6549,Female,IT,PhD,3,3,197140.83,14785.56225
6550,Female,Sales Associate,High School,4,1,147065.16,11765.2128
6551,Female,Financial Analyst,Masters,1,5,163732.8,13098.624
6552,Female,Software Engineer,College,5,2,186133.6,14890.688
7322,Male,Data Scientist,Masters,4,2,199646.2,19964.62
6554,Female,Driver,High School,2,2,139582.868,9770.80076
6555,Female,IT,Masters,4,1,169199.61,12689.97075
6556,Female,Software Engineer,Masters,1,5,179715.2,14377.216
6557,Female,Marketing Associate,College,1,3,135547.47,11521.53495
7342,Male,Data Scientist,Masters,3,3,204476.35,20447.635
6559,Female,IT,Masters,5,5,242545.3125,18190.89844
6560,Female,IT,College,1,3,162214.305,12166.07288
7359,Male,Data Scientist,Masters,2,3,189985.9,18998.59
6562,Female,Graphic Designer,College,4,2,155025.728,13952.31552
6563,Female,Warehouse Associate,High School,5,2,143496.63,10044.7641
6564,Female,Sales Associate,College,1,1,144785.08,11582.8064
6565,Female,Software Engineer,Masters,3,5,218225.6,17458.048
6566,Female,Software Engineer,College,1,3,168162.08,13452.9664
7367,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7369,Male,Data Scientist,Masters,1,3,175495.45,17549.545
7411,Male,Data Scientist,Masters,4,3,218966.8,21896.68
6570,Female,Graphic Designer,High School,2,1,137951.216,12415.60944
6571,Female,Graphic Designer,College,1,2,140390.432,12635.13888
6572,Female,Financial Analyst,Masters,4,3,188292.72,15063.4176
6573,Female,Manager,PhD,2,5,233643.8,17523.285
6574,Female,IT,PhD,3,1,169199.61,12689.97075
7412,Male,Data Scientist,Masters,3,2,189985.9,18998.59
6576,Female,Manager,College,3,3,203989.01,15299.17575
6577,Female,Warehouse Associate,College,3,3,151006.734,10570.47138
7422,Male,Data Scientist,Masters,5,3,233457.25,23345.725
6579,Female,Financial Analyst,College,1,2,150868.08,12069.4464
6580,Female,Driver,High School,4,1,139582.868,9770.80076
6581,Female,Marketing Associate,High School,4,1,133354.98,11335.1733
6582,Female,Driver,High School,2,1,137681.934,9637.73538
6583,Female,Software Engineer,Masters,1,1,164311.04,13144.8832
6584,Female,Sales Associate,High School,3,2,149345.24,11947.6192
6585,Female,IT,PhD,2,2,173856.48,13039.236
6586,Female,Manager,Masters,5,5,280821.875,21061.64063
6587,Female,Marketing Associate,High School,3,2,135547.47,11521.53495
6588,Female,Financial Analyst,Masters,1,3,156715.68,12537.2544
6589,Female,IT,PhD,4,3,211111.44,15833.358
6590,Female,Manager,College,3,2,195901.34,14692.6005
6591,Female,Marketing Associate,High School,2,1,131162.49,11148.81165
6592,Female,Software Engineer,PhD,1,5,186133.6,14890.688
6593,Female,Financial Analyst,Masters,4,3,188292.72,15063.4176
6594,Female,Software Engineer,Masters,1,1,164311.04,13144.8832
7491,Male,Data Scientist,Masters,4,3,218966.8,21896.68
6596,Female,Sales Associate,High School,3,1,145925.12,11674.0096
6597,Female,Manager,PhD,4,4,265994.48,19949.586
6598,Female,Marketing Associate,High School,2,1,131162.49,11148.81165
6599,Female,IT,PhD,2,3,183170.22,13737.7665
6600,Female,Software Engineer,PhD,3,4,222076.64,17766.1312
6601,Female,Manager,PhD,3,5,260602.7,19545.2025
6602,Female,Marketing Associate,High School,1,2,131162.49,11148.81165
6603,Female,Warehouse Associate,High School,2,2,137864.052,9650.48364
6604,Female,Graphic Designer,High School,3,1,139170.824,12525.37416
7518,Male,Data Scientist,Masters,2,1,170665.3,17066.53
6606,Female,Graphic Designer,College,4,3,164782.592,14830.43328
6607,Female,Marketing Associate,High School,5,2,139932.45,11894.25825
6608,Female,IT,College,1,2,159885.87,11991.44025
6609,Female,Manager,Masters,5,2,220164.35,16512.32625
7534,Male,Data Scientist,Masters,1,3,175495.45,17549.545
6611,Female,Financial Analyst,Masters,1,5,163732.8,13098.624
6612,Female,Marketing Associate,High School,4,1,133354.98,11335.1733
6613,Female,Software Engineer,PhD,5,3,237480.8,18998.464
6614,Female,Graphic Designer,High School,4,2,145268.864,13074.19776
6615,Female,Manager,PhD,1,3,195901.34,14692.6005
6616,Female,Manager,PhD,3,1,195901.34,14692.6005
6617,Female,Marketing Associate,College,1,3,135547.47,11521.53495
6618,Female,Software Engineer,College,5,1,173296.8,13863.744
6619,Female,Software Engineer,Masters,5,1,179715.2,14377.216
6620,Female,Sales Associate,High School,3,2,149345.24,11947.6192
6621,Female,Graphic Designer,High School,5,2,147708.08,13293.7272
6622,Female,Software Engineer,PhD,2,3,191268.32,15301.4656
6623,Female,Manager,PhD,5,5,314520.5,23589.0375
7538,Male,Data Scientist,Masters,4,3,218966.8,21896.68
6625,Female,Warehouse Associate,High School,3,1,136925.289,9584.77023
6626,Female,Marketing Associate,College,1,3,135547.47,11521.53495
6627,Female,Sales Associate,High School,4,1,147065.16,11765.2128
6628,Female,Sales Associate,High School,2,1,144785.08,11582.8064
6629,Female,Marketing Associate,College,3,2,142124.94,12080.6199
6630,Female,Sales Associate,High School,3,2,149345.24,11947.6192
6631,Female,Sales Associate,High School,4,1,147065.16,11765.2128
6632,Female,Manager,Masters,5,5,280821.875,21061.64063
6633,Female,Financial Analyst,College,5,3,181275.6,14502.048
6634,Female,Warehouse Associate,High School,4,1,137864.052,9650.48364
6635,Female,Sales Associate,High School,4,2,151625.32,12130.0256
6636,Female,Marketing Associate,High School,1,2,131162.49,11148.81165
6637,Female,Software Engineer,Masters,3,3,195119.36,15609.5488
6638,Female,Driver,High School,4,1,139582.868,9770.80076
6639,Female,Graphic Designer,College,1,3,142829.648,12854.66832
7542,Male,Data Scientist,Masters,2,1,170665.3,17066.53
6641,Female,Sales Associate,College,4,2,160745.64,12859.6512
6642,Female,Graphic Designer,High School,5,2,147708.08,13293.7272
6643,Female,Warehouse Associate,High School,5,2,143496.63,10044.7641
6644,Female,Software Engineer,College,1,3,168162.08,13452.9664
6645,Female,Marketing Associate,High School,4,2,137739.96,11707.8966
6646,Female,Sales Associate,High School,5,2,153905.4,12312.432
7547,Male,Data Scientist,Masters,3,3,204476.35,20447.635
6648,Female,IT,College,2,2,164542.74,12340.7055
6649,Female,Warehouse Associate,High School,3,2,139741.578,9781.91046
6650,Female,Software Engineer,PhD,3,3,206672.48,16533.7984
